village,VillageID,GramPanch,Tahsil,ICTahsilID,district,ICDistrictID,StateName,StateID,JSSVillageID
Chamai,7369900,NULL,Kondagaon,3,Bastar,15,CHHATTISGARH,22,18327
Karsing,7370000,NULL,Kondagaon,3,Bastar,15,CHHATTISGARH,22,18328
Kakar Gaon,7370100,NULL,Kondagaon,3,Bastar,15,CHHATTISGARH,22,18329
Amrawati,7370200,NULL,Kondagaon,3,Bastar,15,CHHATTISGARH,22,18330
Newara,7370300,NULL,Kondagaon,3,Bastar,15,CHHATTISGARH,22,18331
Tarai Beda,7370400,NULL,Kondagaon,3,Bastar,15,CHHATTISGARH,22,18332
Deurbal,7370500,NULL,Kondagaon,3,Bastar,15,CHHATTISGARH,22,18333
Odargaon,7370600,NULL,Kondagaon,3,Bastar,15,CHHATTISGARH,22,18334
Belgaon,7370700,NULL,Kondagaon,3,Bastar,15,CHHATTISGARH,22,18335
Kirmari,7370800,NULL,Kondagaon,3,Bastar,15,CHHATTISGARH,22,18336
Turrebeda,7370900,NULL,Kondagaon,3,Bastar,15,CHHATTISGARH,22,18337
Tum Beda,7371000,NULL,Kondagaon,3,Bastar,15,CHHATTISGARH,22,18338
Dewgaon Beda,7371100,NULL,Kondagaon,3,Bastar,15,CHHATTISGARH,22,18339
Konda Gaon,7371200,NULL,Kondagaon,3,Bastar,15,CHHATTISGARH,22,18340
NULL,NULL,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,NULL
Tetam,7371300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18341
Bodali,7371400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18342
Salepal,7371500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18343
Kahchenar,7371600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18344
Pushpal,7371700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18345
Arpund,7371800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18346
Malewahi,7371900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18347
Harra Koder,7372000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18348
Pichi Koder,7372100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18349
Amlidhar,7372200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18350
Kodenar,7372300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18351
Dharmabeda,7372400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18352
Chandela,7372500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18353
Kaknar,7372600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18354
Mahima,7372700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18355
Palam,7372800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18356
Puspal,7372900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18357
Korali,7373000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18358
Bheja,7373100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18359
Munjer,7373200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18360
Satashpur,7373300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18361
Raigondi,7373400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18362
Sulanga,7373500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18363
Karekot,7373600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18364
Binta,7373700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18365
Mardum,7373800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18366
Hathi Darha,7373900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18367
Marenga,7374000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18368
Koder,7374100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18369
Badrenga,7374200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18370
Limaupadar,7374300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18371
Airmur,7374400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18372
Kasturpal,7374500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18373
Matnar,7374600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18374
Mendir,7374700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18375
Chitrakot,7374800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18376
Parapur,7374900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18377
Karkaguda,7375000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18378
Kuthar,7375100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18379
Chhote Gumia Pal,7375200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18380
Mandar,7375300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18381
Neganar,7375400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18382
Irikpal,7375500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18383
Airwar,7375600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18384
Anjar,7375700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18385
Badegumiapal,7375800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18386
Topar,7375900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18387
Surgudabodenar,7376000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18388
Surguda,7376100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18389
Silkajhodi,7376200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18390
Naktoka,7376300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18391
Mutanpal,7376400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18392
Sanwgel,7376500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18393
Burgum,7376600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18394
Titari,7376700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18395
Dhokam,7376800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18396
Birgoli,7376900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18397
Lalaguda,7377000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18398
Sargiguda,7377100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18399
Turangur,7377200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18400
Pirmeta,7377300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18401
Jamgaon,7377400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18402
Borja,7377500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18403
Pusem,7377600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18404
Korgali,7377700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18405
Bahanpur,7377800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18406
Bagmundipaneda,7377900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18407
Kodoli,7378000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18408
Bastanar,7378100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18409
Parlameta,7378200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18410
Irapa,7378300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18411
Bade Bodenar,7378400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18412
Kapanar,7378500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18413
Toynar,7378600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18414
Badekakloor,7378700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18415
Sadrabodenar,7378800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18416
Kumharsadra,7378900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18417
Planar,7379000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18418
Kawanar,7379100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18419
Adwal,7379200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18420
Chhotekilepal,7379300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18421
Bhosariras,7379400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18422
Chhotebodenar,7379500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18423
Goriyapal,7379600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18424
Tangiyaghori,7379700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18425
Batkonta,7379800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18426
Manjhi Bhata,7379900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18427
Chhotekaklur,7380000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18428
Silakjhodi,7380100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18429
Tirthum,7380200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18430
Kodenar,7380300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18431
Badekilepal,7380400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18432
Garda,7380500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18433
Adwal,7380600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18434
Lakhaibeda,7380700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18435
Alnar,7380800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18436
Sadara,7380900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18437
Barchhepal,7381000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18438
Michnar,7381100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18439
Taragaon,7381200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18440
Chhindbahar,7381300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18441
Karkapal,7381400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18442
Baghanpal,7381500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18443
Turemorka,7381600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18444
Arandwal,7381700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18445
Chalkiguda,7381800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18446
Kothiyaguda,7381900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18447
Dabpal,7382000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18448
Chhoteparroda,7382100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18449
Gadahiya,7382200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18450
Badedharaur,7382300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18451
Badeparoda,7382400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18452
Boliyapal,7382500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18453
Usaribeda,7382600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18454
Benidharaur,7382700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18455
Lohandiguda,7382800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18456
Dhuragaon,7382900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18457
Chandanpur,7383000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18458
Kodebada,7383100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18459
Belar,7383200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18460
Takraguda,7383300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18461
Badanji,7383400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18462
Kumhali,7383500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18463
Chhindgaon,7383600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18464
Rotama,7383700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18465
Madhota,7383800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18466
Saurapal,7383900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18467
Bhainsgaon,7384000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18468
Chitalwar,7384100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18469
Khotlapal,7384200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18470
Bodara,7384300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18471
Narayanpal,7384400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18472
Ghotiya,7384500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18473
Kurushpal,7384600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18474
Purvitemra,7384700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18475
Pashmitemra,7384800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18476
Tiratha,7384900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18477
Ratenga,7385000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18478
Sudhapal,7385100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18479
Pathari,7385200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18480
Godiyapal,7385300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18481
Kawadgaon,7385400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18482
Guriya,7385500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18483
Jatanpal,7385600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18484
Alawahi,7385700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18485
Gunpur,7385800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18486
Rajpur,7385900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18487
Mundagaon,7386000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18488
Mawaleeguda,7386100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18489
Seoni,7386200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18490
Chhotealnar,7386300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18491
Chamiya,7386400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18492
Chhoteamawal,7386500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18493
Khokaseoni,7386600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18494
Badeamawal,7386700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18495
Mandlapal,7386800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18496
Cherakur,7386900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18497
Gumanga,7387000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18498
Kungarpal,7387100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18499
Bakel,7387200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18500
Bodanpal,7387300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18501
Besoli,7387400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18502
Bhanpuri,7387500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18503
Vishrampuri,7387600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18504
Murkuchi,7387700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18505
Karandola,7387800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18506
Taragaon,7387900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18507
Deoda,7388000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18508
Badealnar,7388100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18509
Sonarpal,7388200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18510
Munjla,7388300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18511
Chhapka,7388400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18512
Tikanpal,7388500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18513
Usari,7388600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18514
Lamker,7388700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18515
Jhartarai,7388800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18516
Bodanpal,7388900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18517
Palichakwa,7389000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18518
Badechakwa,7389100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18519
Pralee,7389200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18520
Nadisagar,7389300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18521
Marlenga,7389400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18522
Karmari,7389500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18523
Bharni,7389600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18524
Kolchur,7389700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18525
Mundapal,7389800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18526
Chokar,7389900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18527
Mohpalbari,7390000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18528
Ghatkawali,7390100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18529
Kudkanar,7390200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18530
Kaviasna,7390300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18531
Kinjoleepal,7390400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18532
Tikralohanga,7390500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18533
Ghat Lohanga,7390600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18534
Kudalgaon,7390700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18535
Chidaipadar,7390800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18536
Parchanpal,7390900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18537
Bangapal,7391000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18538
Mohapalbarai,7391100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18539
Takragura,7391200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18540
Bhatpal,7391300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18541
Adawal,7391400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18542
Narayanpal,7391500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18543
Bhursundee,7391600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18544
Bhond,7391700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18545
Salemeta,7391800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18546
Bastar,7391900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18547
Besrapal,7392000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18548
Semalnar,7392100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18549
Retawand,7392200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18550
Gufani,7392300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18551
Dubey Umergaon,7392400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18552
Balenga,7392500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18553
Khor Khosa,7392600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18554
Mavligura,7392700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18555
Ichhapur,7392800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18556
Talur,7392900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18557
Baghmohalai,7393000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18558
Piplawand,7393100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18559
Sitlawand,7393200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18560
Phapani,7393300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18561
Nandpura,7393400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18562
Baniyagaon,7393500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18563
Pallibhata,7393600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18564
Kesharpal,7393700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18565
Kumhali,7393800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18566
Sorgaon,7393900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18567
Jamgaon,7394000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18568
Kharka,7394100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18569
Salemeta,7394200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18570
Dhurawand,7394300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18571
Kotgarh,7394400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18572
Pakhnakongera,7394500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18573
Khandsara,7394600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18574
Naharni,7394700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18575
Turpura,7394800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18576
Chhotejirakhal,7394900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18577
Maretha,7395000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18578
Farasara,7395100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18579
Chhindgaon,7395200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18580
Choknar,7395300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18581
Dimrapal,7395400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18582
Jaibel,7395500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18583
Barejirakhal,7395600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18584
Garenga,7395700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18585
Tempalkumar,7395800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18586
Satosa,7395900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18587
Pathri,7396000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18588
Kolawali,7396100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18589
Mailbeda,7396200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18590
Chiurgaon,7396300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18591
Suwachondi,7396400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18592
Saunra,7396500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18593
Amadula,7396600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18594
Tongkongera,7396700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18595
Khotalapal,7396800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18596
Mangnar,7396900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18597
Karpawand,7397000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18598
Dhanpur,7397100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18599
Sandeoda,7397200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18600
Toohatideoda,7397300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18601
Sandkarmari,7397400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18602
Potiawand,7397500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18603
Badedeoda,7397600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18604
Sautpur,7397700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18605
Jaitgiri,7397800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18606
Durkabeda,7397900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18607
Girola,7398000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18608
Badlawand,7398100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18609
Pahurbel,7398200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18610
Baniagoan,7398300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18611
Sonpur,7398400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18612
Narawand,7398500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18613
Matnar,7398600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18614
Bedagaon,7398700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18615
Satlawand,7398800,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18616
Borigaon,7398900,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18617
Karanji,7399000,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18618
Belpuri,7399100,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18619
Barda,7399200,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18620
Kumhrawand,7399300,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18621
Chapapadar,7399400,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18622
Chikhalkarmari,7399500,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18623
Muli,7399600,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18624
Kinjoli,7399700,NULL,Jagdalpur,4,Bastar,15,CHHATTISGARH,22,18625
